alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01
DO,多米尼加,其他,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_the_Dominican_Republic.svg/206px-Flag_of_the_Dominican_Republic.svg.png,北美,DO,0,0,0,291297132,291297132,291297132,291297132,291297132,291297132,291297132,505937124,505937124,505937124,505937124,505937124,505937124,505937124,827897112,827897112,827897112,827897112,827897112,827897112,827897112,935217108,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1134525672,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1272508524,1272508524,1425822804,1533142800,1625131368,1671125652,1763114220,1962422784,1962422784,2039079924,2115737064,2207725632,2207725632,2284382772,2284382772,2284382772,2391702768,2468359908,2606342760,2713662756,2713662756,2713662756,2851645608,2882308464,2989628460,3066285600,3066285600,3265594164,3326919876,3357582732,3572222724,3602885580,3694874148,3786862716,3848188428,3955508424,4016834136,4108822704,4139485560,4231474128,4292799840,4323462696,4354125552,4415451264,4507439832,4507439832,4568765544,4568765544,4614759828,4660754112,4706748396,4737411252,4798736964,4860062676,4890725532,4952051244,4982714100,5028708384,5074702668,5136028380,5182022664,5197354092,5228016948,5289342660,5320005516,5365999800,5411994084,5457988368,5534645508,5595971220,5764616928,5841274068,5917931208,5979256920,6086576916,6178565484,6285885480,6393205476,6531188328,6653839752,6807154032,6929805456,7083119736,7175108304,7343754012,7512399720,7635051144,7788365424,8033668272,8217645408,8355628260,8493611112,8677588248,8861565384,8968885380,9091536804,9306176796,9398165364,9536148216,9658799640,9904102488,10072748196,10272056760,10456033896,10594016748,10777993884,10946639592,11115285300,11329925292,11529233856,11759205276,12234479544,12387793824,12571770960,12771079524,12893730948,13077708084,13246353792,13399668072,13629639492,13859610912,14043588048,14288890896,14534193744,14810159448,15040130868,15377422284,15653387988,15837365124,16036673688,16435290816,16695925092,16895233656,17232525072,17539153632,17738462196,17953102188,18167742180,18428376456,18643016448,18857656440,19102959288,19378924992,19670222124,19961519256,20421462096,21157370640,21540656340,21862616328,22291896312,22675182012,23027804856,23395759128,23840370540,24499621944,24974896212,25450170480,25971439032,26339393304,26692016148,27121296132,27489250404,27979856100,29926947456,30693518856,31276113120,31705393104,32195998800,33008564484,33667815888,34173753012,34756347276,35384935824,35952198660,36488798640,36918078624,37362690036,37807301448,38374564284,38972489976,39570415668,40153009932,40720272768
MW,马拉维,其他,https://www.fluentpython.com/data/flags/mw/mw.gif,非洲,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643919976,643919976,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1502479944,1655794224,1655794224,1655794224,1962422784,2100405636,2100405636,2483691336,2483691336,2866977036,2866977036,3004959888,3004959888,3265594164,3265594164,3388245588,3848188428,4078159848,4415451264,4415451264,4768074108,5427325512,5427325512,5427325512,5427325512,5427325512,5427325512,5427325512,5749285500,6040582632,6791822604,6791822604,6975799740,7144445448,7313091156,7650382572,7819028280,8953553952,9628136784,9934765344,10548022464,10839319596,11360588148,11881856700,12234479544,12403125252,12878399520,13047045228,13675633776,14166239472,14503530888,14656845168,14994136584,15147450864,15300765144,15914022264,16220650824,16358633676,16649930808,16803245088,17585147916,18229067892,18535696452,19133622144,20605439232,21218696352,22077256320,23043136284,23487747696,24499621944,25511496192,26017433316,26569364724,26983313280,27703890396,29206370340,30325564584,31214787408,31766718816,32487295932,32962570200,33698478744,34066433016,34189084440,34771678704,35124301548,35476924392,37010067192,37822632876,38727187128
YE,也门,其他,https://www.fluentpython.com/data/flags/ye/ye.gif,亚洲,YE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735908544,735908544,735908544,735908544,735908544,735908544,1303171380,1303171380,1303171380,1901097072,2928302748,2928302748,2928302748,2928302748,2928302748,2928302748,2928302748,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3740868432,3740868432,3970839852,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4415451264,4415451264,4415451264,4415451264,4415451264,4507439832,4599428400,4599428400,4599428400,4691416968,4860062676,4936719816,5013376956,5212685520,5365999800,5427325512,5549976936,5611302648,5749285500,5825942640,6055914060,6055914060,6163234056,6270554052,6377874048,6423868332,6485194044,6592514040,6730496892,6822485460,7021794024,7098451164,7313091156,7313091156,7604388288,7941679704,8125656840,8171651124,8171651124,8232976836,8401622544,8447616828,8508942540,8554936824,8800239672,9014879664,9290845368,9444159648,9597473928,9643468212,9750788208,10042085340,10195399620,10456033896,10578685320,10670673888,10716668172,10900645308,11084622444,11268599580,11559896712,12081165264,12234479544,12234479544,12648428100,12801742380,12863068092,13047045228,13323010932,13583645208,13982262336,14258228040,14457536604,14733502308,14733502308,14978805156,15101456580,15178113720,15438747996,15975347976,16281976536,16833907944,17263187928,17585147916,17953102188,18244399320,18750336444,19317599280,19440250704,20084170680,20712759228,21310684920,21709302048,21939273468,22230570600,22629187728,23073799140,23947690536,24760256220,25695473328,26584696152,27535244688,28347810372,29191038912,30340896012,30969484560,31598073108,32655941640,34235078724,35231621544,36120844368,37485341460
MZ,莫桑比克,其他,https://www.fluentpython.com/data/flags/mz/mz.gif,非洲,MZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3510897012,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3909514140,3909514140,4292799840,4860062676,5044039812,5044039812,5044039812,5320005516,5641965504,5795279784,5933262636,6071245488,6178565484,6178565484,6178565484,6285885480,6285885480,6285885480,6362542620,6362542620,6362542620,6362542620,6577182612,6837816888,6899142600,6975799740,7052456880,7205771160,7205771160,7267096872,7267096872,7543062576,7604388288,7665714000,7880353992,7987673988,8033668272,8094993984,8294302548,8478279684,8539605396,8677588248,8876896812,8922891096,9060873948,9198856800,9290845368,9336839652,9474822504,9674131068,9842776776,10103411052,10210731048,10302719616,10348713900,10440702468,10594016748,11084622444,11268599580,11360588148,11636553852,12188485260,12341799540,12633096672,13077708084,13338342360,13568313780,13675633776,13813616628,13966930908,14304222324,14656845168,15055462296,15101456580,15331428000,15592062276,15914022264,16281976536,16588605096,16987222224,17247856500,17293850784,17615810772,18045090756,18244399320,18888319296,19608896412,20160827820,21326016348,21785959188,22138582032,22537199160,23150456280,23733050544,24407633376,25174204776,25787461896,26661353292,27197953272,28255821804,29298358908,29758301748,30080261736,30785507424,31460090256,31981358808,32701935924,33069890196,33391850184,34127758728,35001650124,36013524372,36580787208,37332027180
NE,尼日尔,其他,https://www.fluentpython.com/data/flags/ne/ne.gif,非洲,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149857100,1149857100,1149857100,1149857100,1149857100,1149857100,1149857100,1149857100,1839771360,1839771360,1839771360,1839771360,1839771360,1839771360,2422365624,2422365624,2422365624,2422365624,2422365624,2989628460,3526228440,4047496992,4047496992,4047496992,4829399820,4829399820,4829399820,4829399820,4829399820,5503982652,5503982652,6270554052,6270554052,6270554052,6623176896,6975799740,6975799740,6975799740,7297759728,7297759728,7297759728,7941679704,7941679704,7941679704,8309633976,8309633976,8309633976,8631593964,8631593964,8938222524,8938222524,9551479644,9551479644,10532691036,10532691036,10532691036,10869982452,10869982452,11253268152,11253268152,11636553852,12004508124,12387793824,12387793824,13077708084,13445662356,13445662356,14380879464,14380879464,14718170880,14718170880,14718170880,15346759428,15929353692,15929353692,17079210792,18045090756,18045090756,18627685020,18903650724,19455582132,20038176396,20298810672,20298810672,22291896312,22997142000,23901696252,24330976236,24867576216,25388844768,25388844768,25603484760,25603484760,26247404736,26462044728,26462044728,27719221824,28301816088,29022393204,29436341760,30448216008,30831501708,31598073108,31766718816,32870581632,33238535904,33606490176,33974444448,34894330128,35614907244,35814215808,36212832936
AZ,阿塞拜疆,其他,https://www.fluentpython.com/data/flags/az/az.gif,亚洲,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,2897639892,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3817525572,3817525572,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4369456980,4369456980,4568765544,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,5120696952,5120696952,5120696952,5120696952,5120696952,5335336944,5335336944,5335336944,5335336944,5411994084,5580639792,5580639792,5580639792,5580639792,5580639792,5733954072,5733954072,5733954072,5871936924,5933262636,6071245488,6132571200,6347211192,6347211192,6485194044,6485194044,6561851184,6607845468,6653839752,6684502608,6776491176,6837816888,6929805456,7006462596,7037125452,7052456880,7175108304,7236434016,7282428300,7313091156,7451074008,7512399720,7558394004,7573725432,7604388288,7635051144,7711708284,7819028280,7895685420,7987673988,8048999700,8094993984,8140988268,8171651124,8294302548,8370959688,8478279684,8585599680,8662256820,8800239672,8922891096,8968885380,9122199660,9198856800,9321508224,9398165364,9520816788,9658799640,9796782492,9904102488,10011422484,10118742480,10823988168,11115285300,11329925292,11498571000,11651885280,11728542420,11897188128,12065833836,12265142400,12479782392,12648428100,12786410952,12909062376,13031713800,13154365224,13338342360,13506988068,13690965204,13890273768,14089582332,14273559468,14380879464,14472868032,14610850884,14748833736,14902148016,15101456580,15331428000,15515405136,15638056560,15837365124,16052005116,16235982252,16435290816,16803245088,17079210792,17309182212,17631142200,17845782192,18029759328,18213736464,18413045028,18566359308,18826993584,19010970720,19256273568,19409587848,19608896412,20053507824,20360136384,20697427800,20973393504,21234027780,21418004916,21678639192,22000599180,22291896312,22552530588,23089130568,23549073408,23963021964,24330976236,24606941940,24806250504,25097547636,25465501908,25879450464,26247404736,26676684720,26891324712,27197953272,27565907544,28163833236,28669770360,29221701768,29727638892,30294901728,30724181712,31628735964,32150004516,32640610212,33085221624,33637153032,34143090156,34618364424,35078307264,35522918676
BJ,贝宁,其他,https://www.fluentpython.com/data/flags/bj/bj.gif,非洲,BJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352622844,352622844,352622844,352622844,643919976,643919976,919885680,1211182812,1487148516,1487148516,1487148516,1487148516,1487148516,1763114220,1763114220,1763114220,2008417068,2529685620,2790319896,2790319896,2790319896,2790319896,2790319896,3204268452,3204268452,3403577016,3817525572,3817525572,4016834136,4216142700,4216142700,4584096972,4768074108,4768074108,4982714100,4982714100,5197354092,5396662656,5396662656,5549976936,5703291216,5902599780,5902599780,6301216908,6500525472,6730496892,7144445448,7512399720,8232976836,8554936824,8754245388,8754245388,8922891096,9244851084,9398165364,9398165364,9858108204,10026753912,10471365324,10762662456,11084622444,11237936724,11391251004,12127159548,12602433816,12909062376,13384336644,13384336644,13537650924,13844279484,13844279484,14564856600,15592062276,16818576516,17217193644,17462496492,17968433616,18888319296,19348262136,19777542120,20268147816,20375467812,20774084940,20881404936,21525324912,23058467712,23871033396,25112879064,25664810472,27059970420,27841873248,28485793224,28945736064,29436341760,30264238872,31230118836,32165335944,33192541620,33775135884,34373061576
SD,苏丹,其他,https://www.fluentpython.com/data/flags/sd/sd.gif,非洲,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,1410491376,1410491376,1410491376,1410491376,1410491376,1410491376,1410491376,1410491376,1410491376,1410491376,1410491376,1410491376,1410491376,1931759928,1931759928,1931759928,1931759928,1931759928,1931759928,1931759928,1931759928,1931759928,1931759928,1931759928,1931759928,2253719916,2253719916,2253719916,2253719916,2253719916,2253719916,2253719916,2253719916,2253719916,2253719916,2361039912,2361039912,2437697052,2514354192,2591011332,2805651324,2805651324,2805651324,2882308464,2882308464,2882308464,2943634176,2943634176,2943634176,2943634176,2943634176,2943634176,3250262736,3311588448,3311588448,3434239872,3618217008,3802194144,3924845568,3970839852,4139485560,4185479844,4185479844,4277468412,4354125552,4400119836,4522771260,4522771260,4522771260,4568765544,4722079824,4798736964,4906056960,5044039812,5074702668,5074702668,5105365524,5105365524,5197354092,5197354092,5365999800,5488651224,5825942640,5917931208,5979256920,6147902628,6224559768,6347211192,6531188328,6669171180,6807154032,6837816888,6929805456,7205771160,7236434016,7389748296,7573725432,7696376856,7849691136,8018336844,8079662556,8110325412,8171651124,8278971120,8370959688,8662256820,8769576816,8876896812,9076205376,9367502508,9459491076,9566811072,9766119636,9934765344,10379376756,10640011032,11176611012,11421913860,11667216708,11897188128,12173153832,12372462396,12510445248,12985719516,13154365224,13231022364,13552982352,13813616628,14028256620,14319553752,14580188028,14779496592,15438747996,15944685120,16220650824,16542610812,16833907944,17063879364,17447165064,17615810772,18121747896,18535696452,18995639292,19271604996,19946187828,20421462096,21310684920,21831953472,22399216308,23058467712,23733050544,24254319096,26308730448,27565907544,28286484660,28915073208,29650981752,30294901728,31322107404,31705393104,32272655940
KH,柬埔塞,其他,https://www.fluentpython.com/data/flags/kh/kh.gif,亚洲,KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429279984,429279984,429279984,429279984,827897112,827897112,935217108,935217108,935217108,1027205676,1027205676,1027205676,1027205676,1027205676,1027205676,1027205676,1088531388,1088531388,1088531388,1134525672,1134525672,1272508524,1272508524,1318502808,1318502808,1425822804,1425822804,1425822804,1487148516,1548474228,1640462796,1732451364,1793777076,1793777076,1870434216,1931759928,2023748496,2085074208,2131068492,2177062776,2253719916,2437697052,2483691336,2591011332,2698331328,2728994184,2728994184,2805651324,2820982752,2897639892,2958965604,2989628460,3142942740,3280925592,3311588448,3372914160,3541559868,3648879864,3786862716,3878851284,3986171280,4246805556,4400119836,4492108404,4630091256,4752742680,4829399820,4921388388,5381331228,5534645508,5779948356,5933262636,6009919776,6040582632,6071245488,6178565484,6362542620,6500525472,6607845468,6745828320,6837816888,7067788308,7175108304,7343754012,7604388288,7773033996,7926348276,8171651124,8340296832,8493611112,8784908244,9014879664,9137531088,9275513940,9444159648,9612805356,9888771060,10164736764,10410039612,10655342460,10793325312,11053959588,11268599580,11820530988,12157822404,12617765244,12985719516,13246353792,13568313780,13782953772,14074250904,14810159448,15193445148,15668719416,16205319396,16557942240,16941227940,17309182212,17769125052,18183073608,18581690736,19271604996,19700884980,20237484960,20758753512,21632644908,22445210592,23227113420,25036221924,25404176196,25879450464,26216741880,26600027580,27044638992,27565907544,28179164664,28731096072,29283027480,29620318896,30080261736
TZ,坦桑尼亚,其他,https://www.fluentpython.com/data/flags/tz/tz.gif,非洲,TZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471817088,1471817088,1471817088,1471817088,3004959888,3004959888,3004959888,3004959888,3004959888,3004959888,3004959888,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,5274011232,5274011232,5274011232,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,6362542620,6362542620,6362542620,6362542620,6362542620,6362542620,6362542620,6362542620,6362542620,6362542620,6362542620,6362542620,6592514040,6592514040,6592514040,6883811172,6883811172,6883811172,6883811172,6883811172,6883811172,6883811172,6883811172,6883811172,6883811172,6929805456,6929805456,6975799740,7021794024,7021794024,7021794024,7205771160,7205771160,7205771160,7313091156,7313091156,7343754012,7527731148,7589056860,7696376856,7803696852,7849691136,7865022564,7880353992,7926348276,8003005416,8094993984,8110325412,8140988268,8202313980,8232976836,8324965404,8324965404,8355628260,8386291116,8416953972,8447616828,8493611112,8600931108,8662256820,8754245388,8769576816,8892228240,8984216808,8984216808,9030211092,9106868232,9214188228,9244851084,9490153932,9520816788,9643468212,9766119636,9827445348,9950096772,10088079624,10134073908,10226062476,10241393904,10348713900,10425371040,10532691036,10640011032,10777993884,10992633876,11053959588,11161279584,11360588148,11513902428,11621222424,11805199560,11989176696,12127159548,12265142400,12510445248,12587102388,12725085240,12924393804,13062376656,13185028080,13323010932,14120245188,14503530888,14825490876,15224108004,15469410852,15883359408,16174656540,16373965104,16711256520,16895233656,17140536504,17585147916,17907107904,18091085040,18413045028,18765667872,19056965004,19332930708,19608896412,19854199260,20130164964,20406130668,20850742080,21065382072,21463999200,22291896312,22935816288,23533741980,23932359108,24438296232,24821581932,25112879064,25342850484,25726136184,26032764744,26584696152,27044638992,27458587548,27749884680,28025850384
CM,喀麦隆,其他,https://www.fluentpython.com/data/flags/cm/cm.gif,非洲,CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2361039912,2591011332,2591011332,3020291316,3020291316,3020291316,3020291316,3188937024,3188937024,3311588448,3311588448,3311588448,3311588448,3311588448,3587554152,3587554152,3725537004,3725537004,3725537004,3725537004,4001502708,4124154132,4246805556,4246805556,4476776976,4476776976,4584096972,4691416968,4798736964,4798736964,4798736964,4798736964,5090034096,5090034096,5090034096,5090034096,5335336944,5503982652,5580639792,5580639792,5657296932,5657296932,5733954072,5795279784,5795279784,5856605496,5994588348,6055914060,6117239772,6255222624,6255222624,6469862616,6623176896,6684502608,6730496892,6929805456,7129114020,7420411152,7604388288,7742371140,7849691136,7972342560,8079662556,8324965404,8524273968,8754245388,8968885380,8999548236,9367502508,9597473928,9628136784,9888771060,10149405336,10425371040,10563353892,10716668172,10869982452,11130616728,11360588148,11513902428,11636553852,11697879564,11835862416,11943182412,12249810972,12357130968,12479782392,12602433816,12633096672,12663759528,12847736664,13231022364,13399668072,13552982352,13736959488,13798285200,14074250904,14212233756,14702839452,15101456580,15438747996,15638056560,15791370840,15960016548,16082667972,16266645108,16511947956,16695925092,16864570800,17109873648,17278519356,17508490776,17784456480,18045090756,18259730748,18627685020,18918982152,19056965004,19302267852,19501576416,20390799240,21080713500,21540656340,21985267752,22429879164,22644519156,23073799140,23303770560,23533741980,24009016248,24683599080,25358181912,25741467612,26124753312,26615359008
IN,印度,其他,https://www.fluentpython.com/data/flags/in/in.gif,亚洲,IN,0,0,15331428,45994284,45994284,91988568,107319996,168645708,229971420,260634276,306628560,352622844,429279984,444611412,505937124,521268552,551931408,613257120,659251404,689914260,735908544,751239972,766571400,766571400,781902828,781902828,812565684,827897112,843228540,858559968,873891396,889222824,935217108,950548536,965879964,996542820,1027205676,1042537104,1088531388,1119194244,1149857100,1180519956,1195851384,1226514240,1241845668,1272508524,1333834236,1349165664,1364497092,1379828520,1395159948,1425822804,1441154232,1471817088,1487148516,1517811372,1548474228,1579137084,1594468512,1625131368,1671125652,1717119936,1747782792,1778445648,1809108504,1839771360,1870434216,1901097072,1977754212,2008417068,2039079924,2069742780,2085074208,2100405636,2131068492,2161731348,2192394204,2223057060,2253719916,2284382772,2315045628,2345708484,2376371340,2391702768,2422365624,2453028480,2483691336,2514354192,2545017048,2560348476,2575679904,2591011332,2606342760,2637005616,2652337044,2667668472,2698331328,2713662756,2728994184,2744325612,2759657040,2774988468,2805651324,2836314180,2851645608,2866977036,2897639892,2928302748,2958965604,2989628460,3020291316,3050954172,3081617028,3112279884,3158274168,3204268452,3265594164,3342251304,3403577016,3464902728,3526228440,3556891296,3618217008,3679542720,3740868432,3786862716,3848188428,3924845568,4001502708,4078159848,4139485560,4216142700,4308131268,4384788408,4461445548,4553434116,4630091256,4706748396,4829399820,4906056960,4998045528,5090034096,5258679804,5411994084,5503982652,5611302648,5718622644,5810611212,5933262636,6347211192,6500525472,6653839752,6807154032,6929805456,7037125452,7144445448,7251765444,7343754012,7451074008,7604388288,7711708284,7834359708,7972342560,8110325412,8309633976,8493611112,8662256820,8830902528,9091536804,9382833936,9582142500,9812113920,9965428200,10103411052,10226062476,10379376756,10532691036,10716668172,10900645308,11069291016,11222605296,11375919576,11529233856,11667216708,11881856700,12035170980,12249810972,12418456680,12617765244,12786410952,12970388088,13154365224,13491656640,13736959488,13966930908,14242896612,14411542320,14610850884,14856153732,15086125152,15408085140,15730045128,16113330828,16419959388,16757250804,17324513640,19010970720,19762210692,20329473528,20850742080,21326016348,21770627760,22230570600,22644519156,23027804856,23457084840,24070341960,24622273368,25158873348,25572821904,25894781892
