alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01
GH,加纳,其他,https://www.fluentpython.com/data/flags/gh/gh.gif,非洲,GH,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2774988468,2774988468,3035622744,3556891296,3556891296,3556891296,3556891296,3556891296,3740868432,3955508424,3955508424,3955508424,4124154132,4124154132,4124154132,4124154132,4262136984,4262136984,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4890725532,4890725532,4890725532,4890725532,4890725532,4890725532,4890725532,4890725532,4890725532,4952051244,5028708384,5028708384,5028708384,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5120696952,5151359808,5151359808,5151359808,5166691236,5166691236,5212685520,5212685520,5258679804,5258679804,5258679804,5274011232,5289342660,5320005516,5350668372,5365999800,5381331228,5381331228,5396662656,5427325512,5457988368,5457988368,5473319796,5488651224,5488651224,5503982652,5503982652,5519314080,5534645508,5549976936,5565308364,5565308364,5565308364,5580639792,5595971220,5595971220,5611302648,5611302648,5641965504,5672628360,5687959788,5703291216,5718622644,5733954072,5749285500,5749285500,5749285500,5779948356,5779948356,5795279784,5810611212,5825942640,5825942640,5825942640,5825942640,5825942640,5841274068,5841274068,5841274068,5841274068,5841274068,5856605496,5856605496,5856605496,5856605496,5856605496,5856605496,5856605496,5856605496,5856605496,5871936924,5871936924,5871936924,5871936924,5887268352,5902599780,5902599780,5902599780,5902599780,5902599780,5902599780,5902599780,5902599780,5902599780,5917931208,5917931208,5917931208,5917931208,5917931208,5933262636,5933262636,5933262636,5933262636,5933262636,5933262636,5933262636,5948594064,5963925492,5963925492,5963925492,5963925492,5963925492,5979256920,5979256920,5979256920,5979256920,5994588348,5994588348,5994588348,6009919776,6009919776,6025251204,6025251204,6040582632,6040582632,6055914060,6117239772,6147902628,6147902628,6147902628,6147902628,6147902628,6163234056,6163234056,6178565484,6178565484,6178565484
BD,孟加拉,其他,https://www.fluentpython.com/data/flags/bd/bd.gif,亚洲,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,2866977036,2866977036,2866977036,2866977036,2866977036,2866977036,2866977036,2866977036,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,4185479844,4185479844,4185479844,4584096972,4584096972,4584096972,4584096972,4584096972,4584096972,4584096972,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,5182022664,5182022664,5182022664,5182022664,5182022664,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5411994084,5473319796,5473319796,5473319796,5473319796,5473319796,5473319796,5473319796,5473319796,5473319796,5473319796,5473319796,5473319796,5473319796,5473319796,5565308364,5565308364,5595971220,5626634076,5626634076,5626634076,5626634076,5626634076,5626634076,5641965504,5641965504,5641965504,5641965504,5641965504,5641965504,5641965504,5641965504,5672628360,5672628360,5672628360,5672628360,5687959788,5687959788,5687959788,5703291216,5703291216,5703291216,5718622644,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,5749285500,5749285500,5749285500,5749285500,5749285500,5764616928,5764616928,5779948356,5779948356,5779948356,5779948356,5779948356,5779948356,5795279784,5795279784,5795279784,5795279784,5795279784,5795279784,5795279784,5795279784,5795279784,5795279784,5795279784,5795279784,5795279784,5795279784,5795279784,5810611212,5825942640,5825942640,5825942640,5825942640,5825942640,5825942640,5825942640,5825942640,5841274068,5856605496,5856605496,5856605496,5856605496,5856605496,5856605496,5871936924,5871936924,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5902599780,5902599780,5917931208,5933262636,5933262636,5948594064,5963925492,5963925492,5979256920,5979256920,5979256920,5994588348,5994588348,5994588348,5994588348,6025251204,6055914060,6055914060,6055914060,6055914060,6055914060,6055914060,6055914060,6055914060,6071245488,6086576916
YE,也门,其他,https://www.fluentpython.com/data/flags/ye/ye.gif,亚洲,YE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,2897639892,2897639892,4369456980,4369456980,4369456980,4369456980,4369456980,4369456980,4369456980,4369456980,4369456980,4369456980,4369456980,4369456980,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5381331228,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5503982652,5503982652,5503982652,5503982652,5565308364,5565308364,5565308364,5565308364,5565308364,5565308364,5565308364,5565308364,5565308364,5565308364,5565308364,5626634076,5626634076,5626634076,5626634076,5626634076,5626634076,5626634076,5626634076,5626634076,5626634076,5626634076,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5687959788,5764616928,5764616928,5764616928,5764616928,5764616928,5841274068,5841274068,5902599780,5902599780,5902599780,5902599780,5902599780,5963925492,5963925492,5963925492,5963925492,5963925492,5963925492,5963925492,5963925492,5963925492,5963925492,5963925492,6025251204,6086576916,6086576916,6086576916,6086576916,6086576916,6086576916
ME,黑山,其他,https://www.fluentpython.com/data/flags/me/me.gif,欧洲,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551931408,2085074208,2085074208,2085074208,2085074208,2667668472,2667668472,2667668472,2667668472,2667668472,3020291316,3020291316,3020291316,3020291316,3372914160,3372914160,4062828420,4062828420,4062828420,4062828420,4062828420,4308131268,4308131268,4308131268,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4522771260,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4921388388,4921388388,4921388388,4921388388,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5136028380,5151359808,5182022664,5182022664,5182022664,5197354092,5228016948,5228016948,5243348376,5243348376,5243348376,5243348376,5258679804,5289342660,5304674088,5335336944,5335336944,5335336944,5350668372,5365999800,5365999800,5365999800,5396662656,5396662656,5411994084,5411994084,5427325512,5442656940,5457988368,5457988368,5473319796,5473319796,5488651224,5503982652,5503982652,5519314080,5534645508,5534645508,5534645508,5534645508,5534645508,5534645508,5534645508,5534645508,5534645508,5534645508,5534645508,5534645508,5534645508,5549976936,5549976936,5549976936,5580639792,5580639792,5580639792,5580639792,5580639792,5580639792,5580639792,5580639792,5580639792,5580639792,5580639792,5580639792,5595971220,5595971220,5595971220,5595971220,5595971220,5595971220,5595971220,5611302648,5611302648,5611302648,5611302648,5611302648,5611302648,5611302648,5611302648,5611302648,5611302648,5611302648,5626634076,5626634076,5626634076,5641965504,5657296932,5657296932,5657296932,5657296932,5687959788,5687959788,5703291216,5703291216,5703291216,5703291216,5703291216,5703291216,5703291216,5703291216,5703291216,5703291216,5703291216,5703291216,5703291216,5703291216,5718622644,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,5733954072,5749285500,5749285500,5749285500,5749285500,5749285500,5749285500,5779948356,5795279784,5795279784,5795279784,5795279784,5795279784,5810611212,5810611212,5810611212,5810611212,5810611212
FO,法罗群岛,其他,,欧洲,FO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,2621674188,2621674188,2621674188,2621674188,2621674188,2621674188,2621674188,2621674188,2621674188,2621674188,2621674188,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,4246805556,4246805556,4246805556,4246805556,4246805556,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,4660754112,5350668372,5350668372,5350668372,5350668372,5350668372
CD,刚果民主,其他,https://www.fluentpython.com/data/flags/cd/cd.gif,非洲,CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,2008417068,2008417068,3541559868,3541559868,3541559868,3541559868,3541559868,4246805556,4246805556,4246805556,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,4936719816,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5059371240,5059371240,5059371240,5059371240,5059371240,5059371240,5059371240,5059371240,5059371240,5059371240,5059371240,5074702668,5074702668,5074702668,5074702668,5074702668,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5105365524,5120696952,5120696952,5120696952,5120696952,5120696952,5120696952,5120696952,5120696952,5120696952,5120696952,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5136028380,5151359808,5151359808,5151359808,5151359808,5151359808,5151359808,5151359808,5151359808,5151359808,5151359808,5151359808,5151359808,5151359808,5151359808,5151359808,5166691236,5166691236,5166691236,5182022664,5182022664,5182022664,5182022664,5182022664,5182022664,5182022664,5182022664,5197354092,5197354092,5197354092,5197354092,5197354092,5197354092,5197354092,5197354092,5197354092,5197354092,5197354092,5212685520,5212685520,5212685520
PR,波多黎各,其他,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Flag_of_Puerto_Rico.svg/250px-Flag_of_Puerto_Rico.svg.png,北美,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2391702768,2575679904,2774988468,2774988468,2774988468,2774988468,2958965604,2958965604,2958965604,2958965604,2958965604,2958965604,2958965604,2958965604,2958965604,2958965604,2958965604,2958965604,3403577016,3403577016,3526228440,3526228440,3526228440,3526228440,3526228440,3526228440,3526228440,3526228440,3526228440,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3832857000,3832857000,3832857000,3832857000,3832857000,3924845568,3924845568,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4078159848,4170148416,4170148416,4170148416,4170148416,4170148416,4262136984,4354125552,4354125552,4354125552,4354125552,4354125552,4522771260,4522771260,4522771260,4522771260,4599428400,4599428400,4599428400,4599428400,4599428400,4599428400,4599428400,4599428400,4599428400,4599428400,4599428400,4599428400,4691416968,4691416968,4691416968,4691416968,4691416968,4691416968,4691416968,4691416968,4691416968,4768074108,5044039812
MG,马达加斯加,其他,https://www.fluentpython.com/data/flags/mg/mg.gif,非洲,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2100405636,2667668472,2667668472,2667668472,3096948456,3096948456,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,4078159848,4078159848,4078159848,4078159848,4078159848,4200811272,4200811272,4200811272,4200811272,4323462696,4323462696,4323462696,4323462696,4323462696,4430782692,4430782692,4430782692,4430782692,4430782692,4430782692,4430782692,4430782692,4430782692,4430782692,4430782692,4430782692,4430782692,4430782692,4430782692,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4553434116,4660754112,4660754112,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,4906056960,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384
MN,蒙古,其他,https://www.fluentpython.com/data/flags/mn/mn.gif,亚洲,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2437697052,2437697052,2437697052,2437697052,2437697052,2437697052,2437697052,2437697052,2437697052,3035622744,3035622744,3035622744,3035622744,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3878851284,4231474128,4231474128,4231474128,4231474128,4231474128,4231474128,4277468412,4277468412,4277468412,4277468412,4323462696,4323462696,4323462696,4323462696,4323462696,4323462696,4323462696,4323462696,4354125552,4354125552,4354125552,4354125552,4354125552,4384788408,4384788408,4384788408,4384788408,4384788408,4446114120,4446114120,4446114120,4446114120,4476776976,4476776976,4476776976,4476776976,4476776976,4507439832,4507439832,4507439832,4507439832,4538102688,4538102688,4538102688,4538102688,4538102688,4568765544,4568765544,4568765544,4599428400,4599428400,4599428400,4599428400,4630091256,4630091256,4630091256,4660754112,4691416968,4691416968,4691416968,4691416968,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4722079824,4752742680,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4783405536,4814068392,4814068392,4814068392,4814068392,4814068392,4814068392,4814068392,4814068392,4814068392,4814068392,4829399820,4829399820,4829399820,4829399820,4829399820,4844731248,4844731248,4844731248,4860062676,4860062676,4860062676,4860062676,4860062676,4860062676,4860062676,4860062676,4860062676,4860062676,4860062676
SD,苏丹,其他,https://www.fluentpython.com/data/flags/sd/sd.gif,非洲,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2713662756,2989628460,2989628460,2989628460,2989628460,2989628460,2989628460,2989628460,2989628460,2989628460,2989628460,2989628460,2989628460,2989628460,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3449571300,3495565584,3495565584,3495565584,3495565584,3541559868,3541559868,3541559868,3587554152,3587554152,3618217008,3618217008,3618217008,3618217008,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3694874148,3694874148,3694874148,3694874148,3725537004,3725537004,3771531288,3771531288,3771531288,3771531288,3771531288,3786862716,3786862716,3802194144,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3832857000,3878851284,3878851284,3894182712,3894182712,3894182712,3909514140,3924845568,3924845568,3940176996,3940176996,3986171280,4016834136,4016834136,4016834136,4047496992,4047496992,4047496992,4047496992,4047496992,4078159848,4124154132,4170148416,4200811272,4200811272,4200811272,4200811272,4200811272,4200811272,4200811272,4200811272,4200811272,4200811272,4216142700,4216142700,4246805556,4246805556,4246805556,4246805556,4246805556,4246805556,4246805556,4246805556,4246805556,4246805556,4246805556,4262136984,4277468412,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4369456980,4369456980,4384788408,4400119836,4400119836,4400119836,4415451264,4415451264,4415451264,4415451264,4415451264
GA,加蓬,其他,https://www.fluentpython.com/data/flags/ga/ga.gif,非洲,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,2575679904,2575679904,2575679904,2575679904,2575679904,2575679904,2575679904,2575679904,2575679904,2575679904,2575679904,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3756199860,3832857000,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3909514140,3970839852,3970839852,3970839852,3970839852,3970839852,3970839852,3970839852,3970839852,4016834136,4016834136,4016834136,4016834136,4016834136,4016834136,4016834136,4016834136,4078159848,4108822704,4108822704,4108822704,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4170148416,4200811272,4200811272,4231474128,4231474128,4231474128,4262136984,4262136984,4262136984,4262136984,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4292799840,4308131268,4323462696,4323462696,4338794124,4338794124,4338794124,4354125552,4369456980,4369456980,4369456980,4384788408,4384788408,4400119836,4400119836
