alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01
SK,斯洛伐克,其他,https://www.fluentpython.com/data/flags/sk/sk.gif,欧洲,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30662856,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,107319996,107319996,107319996,107319996,107319996,107319996,122651424,122651424,122651424,137982852,137982852,137982852,137982852,137982852,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,168645708,168645708,168645708,168645708,168645708,168645708,168645708,199308564,199308564,199308564,229971420,260634276,275965704,291297132,291297132,398617128,459942840,475274268,475274268,475274268,505937124,505937124,505937124,505937124,521268552,521268552,536599980,536599980,536599980,536599980,536599980,536599980,551931408,551931408,567262836,567262836,582594264,582594264,582594264,597925692,597925692,597925692,613257120,613257120,628588548,628588548,628588548,628588548,628588548,643919976,643919976,643919976,643919976,659251404,674582832,674582832,674582832,674582832,674582832,674582832,689914260,720577116,751239972,751239972,751239972,751239972,766571400,766571400,766571400,781902828,797234256,812565684,843228540,889222824,904554252,904554252,919885680,919885680,919885680,935217108,935217108,950548536,950548536,950548536,965879964,981211392,996542820,996542820,996542820,996542820,1011874248,1027205676,1057868532,1073199960,1088531388,1088531388,1103862816,1119194244,1134525672,1149857100,1548474228,3081617028,4139485560
TW,中国台湾省,其他,https://www.fluentpython.com/data/flags/tw/tw.gif,亚洲,TW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,214639992,245302848,245302848,245302848,245302848,275965704,275965704,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,337291416,352622844,352622844,383285700,383285700,413948556,413948556,444611412,444611412,459942840,459942840,490605696,490605696,505937124,505937124,505937124,505937124,521268552,536599980,536599980,536599980,536599980,536599980,536599980,551931408,551931408,551931408,551931408,551931408,551931408,551931408,551931408,551931408,551931408,551931408,551931408,551931408,551931408,567262836,567262836,567262836,567262836,567262836,582594264,582594264,597925692,597925692,597925692,597925692,597925692,613257120,628588548,628588548,628588548,643919976,674582832,705245688,720577116,735908544,751239972,766571400,781902828,827897112,858559968,873891396,889222824,904554252,950548536,965879964,996542820,1011874248,1042537104,1073199960,1073199960,1088531388,1165188528,1195851384,1211182812,1226514240,1226514240,1241845668,1257177096,1287839952,1318502808,1333834236,1349165664,1364497092,1364497092,1379828520,1395159948,1441154232,1456485660,1655794224,3188937024,4016834136
MK,北马其顿,其他,https://www.fluentpython.com/data/flags/mk/mk.gif,欧洲,MK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,153314280,153314280,153314280,153314280,229971420,275965704,367954272,413948556,413948556,459942840,674582832,674582832,674582832,674582832,751239972,827897112,858559968,858559968,858559968,858559968,858559968,858559968,858559968,904554252,904554252,904554252,904554252,904554252,904554252,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,996542820,1042537104,1042537104,1042537104,1088531388,1134525672,1134525672,1134525672,1134525672,1180519956,1180519956,1180519956,1180519956,1180519956,1226514240,1303171380,1303171380,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1395159948,1425822804,1425822804,1425822804,1425822804,1425822804,1456485660,1625131368,3158274168,3970839852
ES,西班牙,其他,https://www.fluentpython.com/data/flags/es/es.gif,欧洲,ES,0,0,0,0,0,0,15331428,15331428,15331428,30662856,30662856,30662856,30662856,30662856,30662856,30662856,61325712,76657140,76657140,76657140,76657140,76657140,91988568,91988568,91988568,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,122651424,137982852,137982852,137982852,137982852,137982852,137982852,137982852,153314280,153314280,153314280,153314280,153314280,153314280,153314280,168645708,183977136,183977136,183977136,183977136,183977136,183977136,199308564,199308564,199308564,199308564,199308564,199308564,214639992,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,245302848,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,275965704,275965704,275965704,275965704,275965704,275965704,275965704,275965704,275965704,291297132,291297132,291297132,291297132,291297132,291297132,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,321959988,367954272,383285700,398617128,459942840,521268552,536599980,551931408,551931408,613257120,659251404,674582832,689914260,705245688,705245688,705245688,720577116,720577116,720577116,735908544,751239972,766571400,781902828,781902828,781902828,781902828,781902828,781902828,797234256,812565684,827897112,827897112,827897112,827897112,843228540,858559968,858559968,873891396,889222824,904554252,919885680,935217108,950548536,950548536,950548536,950548536,965879964,981211392,981211392,981211392,981211392,996542820,1011874248,1011874248,1027205676,1042537104,1057868532,1073199960,1088531388,1103862816,1103862816,1119194244,1134525672,1149857100,1165188528,1180519956,1195851384,1211182812,1226514240,1226514240,1241845668,1257177096,1272508524,1272508524,1287839952,1303171380,1318502808,1318502808,1318502808,1333834236,1333834236,1349165664,1349165664,1349165664,1364497092,1364497092,1379828520,1379828520,1379828520,1379828520,1379828520,1395159948,1395159948,1410491376,1517811372,3050954172,3955508424
PT,葡萄牙,其他,https://www.fluentpython.com/data/flags/pt/pt.gif,欧洲,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15331428,15331428,15331428,15331428,15331428,15331428,15331428,15331428,15331428,15331428,15331428,30662856,30662856,30662856,30662856,61325712,61325712,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,91988568,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,122651424,122651424,122651424,122651424,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,153314280,153314280,153314280,153314280,153314280,168645708,168645708,183977136,199308564,229971420,229971420,229971420,245302848,306628560,321959988,337291416,352622844,383285700,383285700,383285700,383285700,383285700,383285700,383285700,398617128,398617128,398617128,398617128,398617128,413948556,413948556,413948556,429279984,444611412,444611412,444611412,444611412,459942840,490605696,505937124,521268552,521268552,521268552,536599980,536599980,551931408,567262836,582594264,597925692,597925692,613257120,628588548,628588548,628588548,643919976,643919976,659251404,674582832,674582832,674582832,689914260,689914260,705245688,720577116,720577116,720577116,735908544,766571400,766571400,781902828,797234256,797234256,827897112,843228540,858559968,873891396,873891396,873891396,889222824,889222824,889222824,904554252,904554252,904554252,904554252,919885680,935217108,935217108,935217108,935217108,950548536,950548536,965879964,996542820,1011874248,1027205676,1042537104,1042537104,1042537104,1057868532,1057868532,1057868532,1425822804,2958965604,3940176996
FR,法国,其他,https://www.fluentpython.com/data/flags/fr/fr.gif,欧洲,FR,0,0,15331428,15331428,15331428,30662856,45994284,45994284,45994284,45994284,45994284,61325712,61325712,61325712,76657140,76657140,76657140,76657140,91988568,91988568,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,107319996,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,137982852,153314280,168645708,199308564,229971420,260634276,275965704,306628560,367954272,429279984,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,505937124,536599980,551931408,551931408,582594264,643919976,659251404,674582832,689914260,751239972,797234256,827897112,827897112,843228540,858559968,873891396,889222824,904554252,904554252,904554252,904554252,904554252,904554252,904554252,904554252,904554252,904554252,904554252,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,919885680,935217108,950548536,950548536,950548536,950548536,950548536,950548536,950548536,950548536,950548536,950548536,950548536,965879964,965879964,1088531388,1103862816,1103862816,1103862816,1119194244,1119194244,1119194244,1119194244,1119194244,1134525672,1149857100,1165188528,1180519956,1195851384,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1211182812,1226514240,1226514240,1226514240,1226514240,1241845668,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1257177096,1272508524,1395159948,2928302748,3924845568
RO,罗马尼亚,其他,https://www.fluentpython.com/data/flags/ro/ro.gif,欧洲,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45994284,45994284,45994284,45994284,45994284,45994284,45994284,45994284,45994284,45994284,45994284,45994284,45994284,45994284,45994284,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,91988568,91988568,107319996,107319996,107319996,107319996,122651424,137982852,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,183977136,183977136,183977136,183977136,183977136,183977136,183977136,199308564,229971420,245302848,245302848,275965704,306628560,306628560,306628560,321959988,429279984,490605696,505937124,505937124,505937124,521268552,536599980,551931408,567262836,567262836,567262836,567262836,567262836,567262836,567262836,567262836,567262836,567262836,582594264,582594264,582594264,582594264,582594264,582594264,582594264,582594264,582594264,597925692,597925692,597925692,597925692,613257120,613257120,628588548,628588548,643919976,643919976,659251404,659251404,674582832,689914260,689914260,705245688,720577116,720577116,720577116,781902828,797234256,812565684,827897112,827897112,827897112,827897112,843228540,858559968,873891396,873891396,873891396,889222824,904554252,919885680,935217108,935217108,935217108,935217108,935217108,935217108,935217108,965879964,981211392,981211392,996542820,1011874248,1027205676,1042537104,1057868532,1057868532,1073199960,1088531388,1103862816,1103862816,1119194244,1134525672,1149857100,1165188528,1502479944,3035622744,3802194144
HU,匈牙利,其他,https://www.fluentpython.com/data/flags/hu/hu.gif,欧洲,HU,0,0,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,260634276,275965704,275965704,291297132,291297132,291297132,291297132,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,306628560,321959988,321959988,321959988,321959988,321959988,321959988,337291416,337291416,337291416,337291416,337291416,337291416,337291416,337291416,337291416,337291416,337291416,337291416,352622844,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,367954272,383285700,383285700,413948556,429279984,429279984,475274268,490605696,490605696,505937124,505937124,582594264,613257120,628588548,628588548,643919976,643919976,643919976,643919976,643919976,659251404,659251404,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,689914260,689914260,689914260,689914260,689914260,705245688,705245688,705245688,720577116,735908544,735908544,735908544,735908544,751239972,751239972,751239972,766571400,766571400,797234256,812565684,827897112,827897112,843228540,843228540,858559968,873891396,889222824,904554252,904554252,904554252,919885680,919885680,919885680,919885680,935217108,935217108,935217108,950548536,965879964,981211392,981211392,996542820,996542820,1011874248,1011874248,1027205676,1042537104,1042537104,1057868532,1073199960,1088531388,1088531388,1103862816,1119194244,1134525672,1149857100,1165188528,1410491376,2943634176,3786862716
PY,巴拉圭,其他,https://www.fluentpython.com/data/flags/py/py.gif,南美,PY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229971420,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,751239972,751239972,751239972,751239972,751239972,751239972,751239972,751239972,751239972,751239972,873891396,873891396,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,965879964,1287839952,2820982752,3710205576
AR,阿根廷,其他,https://www.fluentpython.com/data/flags/ar/ar.gif,南美,AR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,137982852,153314280,153314280,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,199308564,229971420,245302848,245302848,260634276,306628560,306628560,321959988,321959988,337291416,367954272,367954272,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,398617128,413948556,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,444611412,444611412,444611412,459942840,459942840,459942840,459942840,490605696,505937124,536599980,551931408,567262836,567262836,582594264,582594264,597925692,597925692,613257120,628588548,628588548,643919976,659251404,674582832,674582832,689914260,720577116,735908544,751239972,766571400,797234256,812565684,827897112,843228540,843228540,858559968,873891396,889222824,904554252,919885680,935217108,950548536,965879964,965879964,1011874248,1042537104,1211182812,2744325612,3526228440
SV,萨尔瓦多,其他,https://www.fluentpython.com/data/flags/sv/sv.gif,北美,SV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229971420,229971420,229971420,229971420,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,490605696,643919976,643919976,643919976,643919976,827897112,827897112,827897112,827897112,996542820,996542820,996542820,1165188528,1165188528,1165188528,1165188528,1165188528,1165188528,1165188528,1165188528,1364497092,2897639892,3526228440
CR,哥斯达黎加,其他,https://www.fluentpython.com/data/flags/cr/cr.gif,北美,CR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,536599980,536599980,628588548,628588548,628588548,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,720577116,889222824,981211392,981211392,981211392,981211392,981211392,981211392,981211392,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1134525672,1134525672,1134525672,1134525672,1134525672,1134525672,1211182812,1211182812,1211182812,1211182812,1211182812,1287839952,1287839952,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1425822804,1425822804,1425822804,1425822804,1425822804,1425822804,1425822804,1425822804,1425822804,1425822804,1487148516,1487148516,1487148516,1487148516,1487148516,1487148516,1487148516,1487148516,3020291316,3480234156
IE,爱尔兰,其他,https://www.fluentpython.com/data/flags/ie/ie.gif,欧洲,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30662856,30662856,30662856,30662856,30662856,30662856,30662856,30662856,30662856,30662856,30662856,30662856,30662856,30662856,30662856,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,61325712,76657140,76657140,76657140,76657140,76657140,76657140,76657140,76657140,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,91988568,107319996,107319996,107319996,107319996,107319996,122651424,122651424,137982852,137982852,153314280,168645708,183977136,214639992,229971420,260634276,275965704,321959988,337291416,337291416,337291416,352622844,383285700,429279984,459942840,459942840,459942840,475274268,475274268,490605696,505937124,521268552,551931408,567262836,567262836,582594264,582594264,597925692,613257120,613257120,613257120,628588548,643919976,659251404,659251404,659251404,674582832,674582832,689914260,705245688,705245688,720577116,735908544,735908544,735908544,735908544,735908544,735908544,735908544,735908544,751239972,766571400,766571400,766571400,766571400,781902828,812565684,812565684,812565684,827897112,827897112,843228540,843228540,843228540,858559968,873891396,889222824,904554252,904554252,904554252,904554252,904554252,904554252,904554252,904554252,904554252,904554252,904554252,904554252,919885680,919885680,919885680,919885680,919885680,935217108,935217108,935217108,935217108,935217108,935217108,950548536,950548536,950548536,950548536,950548536,965879964,981211392,1134525672,2667668472,3480234156
IT,意大利,其他,https://www.fluentpython.com/data/flags/it/it.gif,欧洲,IT,0,0,0,0,0,0,15331428,15331428,15331428,15331428,30662856,30662856,45994284,45994284,61325712,61325712,76657140,76657140,76657140,76657140,76657140,91988568,91988568,91988568,91988568,91988568,91988568,107319996,107319996,107319996,107319996,107319996,122651424,122651424,137982852,153314280,153314280,153314280,153314280,153314280,153314280,153314280,153314280,168645708,168645708,168645708,168645708,168645708,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,199308564,199308564,199308564,199308564,199308564,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,229971420,245302848,245302848,245302848,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,275965704,291297132,306628560,321959988,352622844,398617128,413948556,429279984,444611412,505937124,536599980,551931408,567262836,582594264,597925692,613257120,628588548,628588548,628588548,628588548,628588548,628588548,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,643919976,659251404,659251404,659251404,674582832,674582832,674582832,674582832,674582832,689914260,705245688,705245688,720577116,735908544,735908544,751239972,766571400,781902828,781902828,781902828,797234256,812565684,827897112,843228540,858559968,873891396,873891396,873891396,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,1088531388,2621674188,3480234156
